month,account_id,plan,seats,mrr
2026-02-01,10313,Business,20,9980.0
2026-03-01,10313,Business,20,9980.0
2026-04-01,10313,Business,20,9980.0
2026-05-01,10313,Business,20,9980.0
2026-06-01,10313,Business,20,9980.0
2026-07-01,10313,Business,20,9980.0
2026-08-01,10313,Business,20,9980.0
2025-06-01,10314,Enterprise,40,51960.0
2025-07-01,10314,Enterprise,41,53258.99999999999
2025-08-01,10314,Enterprise,41,53258.99999999999
2025-09-01,10314,Enterprise,42,54558.0
2025-10-01,10314,Enterprise,42,54558.0
2025-11-01,10314,Enterprise,43,55857.0
2025-12-01,10314,Enterprise,44,57156.00000000001
2026-01-01,10314,Enterprise,44,57156.00000000001
2026-02-01,10314,Enterprise,45,58455.0
2026-03-01,10314,Enterprise,45,58455.0
2026-04-01,10314,Enterprise,46,59753.99999999999
2026-05-01,10314,Enterprise,47,61053.0
2026-06-01,10314,Enterprise,47,61053.0
2026-07-01,10314,Enterprise,47,61053.0
2026-08-01,10314,Enterprise,47,61053.0
2025-05-01,10315,Enterprise,28,36372.0
2025-06-01,10315,Enterprise,28,36372.0
2025-07-01,10315,Enterprise,29,37671.0
2025-08-01,10315,Enterprise,29,37671.0
2025-09-01,10315,Enterprise,30,38970.0
2025-10-01,10315,Enterprise,30,38970.0
2025-11-01,10315,Enterprise,31,40269.0
2025-12-01,10315,Enterprise,31,40269.0
2026-01-01,10315,Enterprise,31,40269.0
2026-02-01,10315,Enterprise,32,41568.0
2026-03-01,10315,Enterprise,32,41568.0
2026-04-01,10315,Enterprise,33,42867.0
2026-05-01,10315,Enterprise,33,42867.0
2026-06-01,10315,Enterprise,33,42867.0
2026-07-01,10315,Enterprise,33,42867.0
2026-08-01,10315,Enterprise,33,42867.0
2026-01-01,10316,Enterprise,23,29877.0
2026-02-01,10316,Enterprise,23,29877.0
2026-03-01,10316,Enterprise,24,31176.0
2026-04-01,10316,Enterprise,24,31176.0
2026-05-01,10316,Enterprise,24,31176.0
2026-06-01,10316,Enterprise,25,32475.0
2026-07-01,10316,Enterprise,25,32475.0
2026-08-01,10316,Enterprise,25,32475.0
2026-03-01,10317,Starter,3,237.0
2026-04-01,10317,Starter,3,237.0
2026-05-01,10317,Starter,3,237.0
2026-06-01,10317,Starter,3,237.0
2026-07-01,10317,Starter,3,237.0
2026-08-01,10317,Starter,3,237.0
2026-03-01,10318,Starter,3,237.0
2026-04-01,10318,Starter,3,237.0
2026-05-01,10318,Starter,3,237.0
2026-06-01,10318,Starter,3,237.0
2026-07-01,10318,Starter,3,237.0
2026-08-01,10318,Starter,3,237.0
2026-07-01,10319,Starter,2,158.0
2026-08-01,10319,Starter,2,158.0
2026-04-01,10320,Pro,8,1592.0
2026-05-01,10320,Pro,8,1592.0
2026-06-01,10320,Pro,8,1592.0
2026-07-01,10320,Pro,8,1592.0
2026-08-01,10320,Pro,8,1592.0
2025-07-01,10321,Starter,3,237.0
2025-08-01,10321,Starter,3,237.0
2025-09-01,10321,Starter,3,237.0
2025-10-01,10321,Starter,3,237.0
2025-11-01,10321,Starter,3,237.0
2025-12-01,10321,Starter,3,237.0
2026-01-01,10321,Starter,3,237.0
2026-02-01,10321,Starter,3,237.0
2026-03-01,10321,Starter,3,237.0
2026-04-01,10321,Starter,3,237.0
2026-05-01,10321,Starter,3,237.0
2026-06-01,10321,Starter,3,237.0
2026-07-01,10321,Starter,4,316.0
2026-08-01,10321,Starter,4,316.0
2025-03-01,10322,Business,8,3992.0
2025-04-01,10322,Business,8,3992.0
2025-05-01,10322,Business,8,3992.0
2025-06-01,10322,Business,8,3992.0
2025-07-01,10322,Business,8,3992.0
2025-08-01,10322,Business,9,4491.0
2025-09-01,10322,Business,9,4491.0
2025-10-01,10322,Business,9,4491.0
2025-11-01,10322,Business,9,4491.0
2025-12-01,10322,Business,9,4491.0
2026-01-01,10322,Business,9,4491.0
2026-02-01,10322,Business,9,4491.0
2026-03-01,10322,Business,9,4491.0
2026-01-01,10323,Pro,6,1194.0
2026-02-01,10323,Pro,6,1194.0
2026-03-01,10323,Pro,6,1194.0
2026-04-01,10323,Pro,6,1194.0
2026-05-01,10323,Pro,6,1194.0
2026-06-01,10323,Pro,6,1194.0
2026-07-01,10323,Pro,7,1393.0
2026-08-01,10323,Pro,7,1393.0
2026-07-01,10324,Pro,9,1791.0
2026-08-01,10324,Pro,9,1791.0
2026-08-01,10325,Starter,3,237.0
2025-05-01,10326,Starter,2,158.0
2025-06-01,10326,Starter,2,158.0
2025-07-01,10326,Starter,2,158.0
2025-08-01,10326,Starter,2,158.0
2025-09-01,10326,Starter,2,158.0
2025-10-01,10326,Starter,2,158.0
2025-11-01,10326,Starter,2,158.0
2025-12-01,10326,Starter,2,158.0
2026-01-01,10326,Starter,2,158.0
2026-02-01,10326,Starter,2,158.0
2026-03-01,10326,Starter,2,158.0
2026-04-01,10326,Starter,2,158.0
2026-05-01,10326,Starter,2,158.0
2026-06-01,10326,Starter,2,158.0
2026-07-01,10326,Starter,2,158.0
2026-08-01,10326,Starter,2,158.0
2025-05-01,10327,Starter,3,237.0
2025-06-01,10327,Starter,3,237.0
2025-07-01,10327,Starter,3,237.0
2025-08-01,10327,Starter,3,237.0
2025-09-01,10327,Starter,3,237.0
2025-10-01,10327,Starter,3,237.0
2025-11-01,10327,Starter,3,237.0
2025-12-01,10327,Starter,3,237.0
2026-01-01,10327,Starter,3,237.0
2026-02-01,10327,Starter,3,237.0
2026-03-01,10327,Starter,3,237.0
2026-04-01,10327,Starter,3,237.0
2026-05-01,10327,Starter,4,316.0
2026-06-01,10327,Starter,4,316.0
2026-07-01,10327,Starter,4,316.0
2026-08-01,10327,Starter,4,316.0
2025-01-01,10328,Business,26,12974.0
2025-02-01,10328,Business,26,12974.0
2025-03-01,10328,Business,27,13473.000000000002
2025-04-01,10328,Business,27,13473.000000000002
2025-05-01,10328,Business,28,13972.0
2025-06-01,10328,Business,28,13972.0
2025-07-01,10328,Business,28,13972.0
2025-08-01,10328,Business,29,14471.0
2025-09-01,10328,Business,29,14471.0
2025-10-01,10328,Business,30,14969.999999999998
2025-11-01,10328,Business,30,14969.999999999998
2025-12-01,10328,Business,30,14969.999999999998
2026-01-01,10328,Business,31,15469.0
2026-02-01,10328,Business,31,15469.0
2026-03-01,10328,Business,31,15469.0
2026-04-01,10328,Business,31,15469.0
2026-05-01,10328,Business,31,15469.0
2026-06-01,10328,Business,31,15469.0
2026-07-01,10328,Business,31,15469.0
2026-08-01,10328,Business,31,15469.0
2025-03-01,10329,Pro,11,2189.0
2025-04-01,10329,Pro,11,2189.0
2025-05-01,10329,Pro,11,2189.0
2025-06-01,10329,Pro,11,2189.0
2025-07-01,10329,Pro,12,2388.0
2025-08-01,10329,Pro,12,2388.0
2025-09-01,10329,Pro,12,2388.0
2025-10-01,10329,Pro,12,2388.0
2025-11-01,10329,Pro,12,2388.0
2025-12-01,10329,Pro,12,2388.0
2026-01-01,10329,Pro,13,2587.0
2026-02-01,10329,Pro,13,2587.0
2026-03-01,10329,Pro,13,2587.0
2026-04-01,10329,Pro,13,2587.0
2026-05-01,10329,Pro,13,2587.0
2026-06-01,10329,Pro,13,2587.0
2026-07-01,10329,Pro,13,2587.0
2026-08-01,10329,Pro,13,2587.0
2025-11-01,10330,Pro,8,1592.0
2025-12-01,10330,Pro,8,1592.0
2026-01-01,10330,Pro,8,1592.0
2026-02-01,10330,Pro,8,1592.0
2026-03-01,10330,Pro,8,1592.0
2026-04-01,10330,Pro,9,1791.0
2026-05-01,10330,Pro,9,1791.0
2026-06-01,10330,Pro,9,1791.0
2026-07-01,10330,Pro,9,1791.0
2026-08-01,10330,Pro,9,1791.0
2025-11-01,10331,Starter,3,237.0
2025-12-01,10331,Starter,3,237.0
2026-01-01,10331,Starter,3,237.0
2026-02-01,10331,Starter,3,237.0
2026-03-01,10331,Starter,3,237.0
2026-04-01,10331,Starter,3,237.0
2026-05-01,10331,Starter,3,237.0
2026-06-01,10331,Starter,3,237.0
2026-07-01,10331,Starter,3,237.0
2026-08-01,10331,Starter,3,237.0
2025-08-01,10332,Starter,2,158.0
2025-09-01,10332,Starter,2,158.0
2025-10-01,10332,Starter,2,158.0
2025-11-01,10332,Starter,2,158.0
2025-12-01,10332,Starter,2,158.0
2026-01-01,10332,Starter,2,158.0
2026-02-01,10332,Starter,2,158.0
2026-03-01,10332,Starter,2,158.0
2026-04-01,10332,Starter,2,158.0
2026-05-01,10332,Starter,2,158.0
2026-06-01,10332,Starter,2,158.0
2026-07-01,10332,Starter,2,158.0
2026-08-01,10332,Starter,2,158.0
2025-07-01,10333,Starter,4,316.0
2025-08-01,10333,Starter,4,316.0
2025-09-01,10333,Starter,4,316.0
2025-10-01,10333,Starter,4,316.0
2025-11-01,10333,Starter,4,316.0
2026-05-01,10334,Business,19,9481.0
2026-06-01,10334,Business,19,9481.0
2026-07-01,10334,Business,20,9980.0
2026-08-01,10334,Business,20,9980.0
2025-10-01,10335,Business,22,10978.0
2025-11-01,10335,Business,22,10978.0
2025-12-01,10335,Business,23,11477.0
2026-01-01,10335,Business,23,11477.0
2026-02-01,10335,Business,23,11477.0
2026-03-01,10335,Business,24,11976.0
2026-04-01,10335,Business,24,11976.0
2026-05-01,10335,Business,24,11976.0
2026-06-01,10335,Business,25,12475.000000000002
2026-07-01,10335,Business,25,12475.000000000002
2026-08-01,10335,Business,25,12475.000000000002
2026-04-01,10336,Starter,3,237.0
2026-05-01,10336,Starter,3,237.0
2026-06-01,10336,Starter,3,237.0
2026-07-01,10336,Starter,3,237.0
2026-08-01,10336,Starter,3,237.0
2026-08-01,10337,Enterprise,60,77940.0
2025-07-01,10338,Starter,3,237.0
2025-08-01,10338,Starter,3,237.0
2025-09-01,10338,Starter,3,237.0
2025-10-01,10338,Starter,3,237.0
2025-11-01,10338,Starter,3,237.0
2025-12-01,10338,Starter,3,237.0
2026-01-01,10338,Starter,3,237.0
2026-02-01,10338,Starter,3,237.0
2026-03-01,10338,Starter,3,237.0
2026-04-01,10338,Starter,3,237.0
2026-05-01,10338,Starter,3,237.0
2026-06-01,10338,Starter,3,237.0
2026-07-01,10338,Starter,4,316.0
2026-08-01,10338,Starter,4,316.0
2025-05-01,10339,Business,24,11976.0
2025-06-01,10339,Business,24,11976.0
2025-07-01,10339,Business,25,12475.0
2025-08-01,10339,Business,25,12475.0
2025-09-01,10339,Business,25,12475.0
2025-10-01,10339,Business,26,12974.0
2025-11-01,10339,Business,26,12974.0
2025-12-01,10339,Business,27,13473.0
2026-01-01,10339,Business,27,13473.0
2026-02-01,10339,Business,27,13473.0
2026-03-01,10339,Business,28,13972.0
2026-04-01,10339,Business,28,13972.0
2026-05-01,10339,Business,28,13972.0
2026-06-01,10339,Business,28,13972.0
2026-07-01,10339,Business,28,13972.0
2026-08-01,10339,Business,28,13972.0
2026-07-01,10340,Starter,4,316.0
2026-08-01,10340,Starter,4,316.0
2026-01-01,10341,Starter,2,158.0
2026-02-01,10341,Starter,2,158.0
2026-03-01,10341,Starter,2,158.0
2026-04-01,10341,Starter,2,158.0
2026-05-01,10341,Starter,2,158.0
2026-06-01,10341,Starter,2,158.0
2026-07-01,10341,Starter,2,158.0
2026-08-01,10341,Starter,2,158.0
2025-06-01,10342,Business,10,4990.0
2025-07-01,10342,Business,10,4990.0
2025-08-01,10342,Business,10,4990.0
2025-09-01,10342,Business,10,4990.0
2025-10-01,10342,Business,11,5489.0
2025-11-01,10342,Business,11,5489.0
2025-12-01,10342,Business,11,5489.0
2026-01-01,10342,Business,11,5489.0
2026-02-01,10342,Business,11,5489.0
2026-03-01,10342,Business,11,5489.0
2026-04-01,10342,Business,12,5988.0
2026-05-01,10342,Business,12,5988.0
2026-06-01,10342,Business,12,5988.0
2026-07-01,10342,Business,12,5988.0
2026-08-01,10342,Business,12,5988.0
2026-01-01,10343,Starter,5,395.0
2026-02-01,10343,Starter,5,395.0
2026-03-01,10343,Starter,5,395.0
2026-04-01,10343,Starter,5,395.0
2026-05-01,10343,Starter,5,395.0
2026-06-01,10343,Starter,5,395.0
2026-07-01,10343,Starter,5,395.0
2026-08-01,10343,Starter,6,474.0
2025-11-01,10344,Starter,3,237.0
2025-12-01,10344,Starter,3,237.0
2026-01-01,10344,Starter,3,237.0
2026-02-01,10344,Starter,3,237.0
2026-03-01,10344,Starter,3,237.0
2026-04-01,10344,Starter,3,237.0
2026-05-01,10344,Starter,3,237.0
2026-06-01,10344,Starter,3,237.0
2026-07-01,10344,Starter,3,237.0
2026-08-01,10344,Starter,3,237.0
2026-06-01,10345,Pro,4,796.0
2026-07-01,10345,Pro,4,796.0
2026-08-01,10345,Pro,4,796.0
2025-06-01,10346,Starter,2,158.0
2025-07-01,10346,Starter,2,158.0
2025-08-01,10346,Starter,2,158.0
2025-09-01,10346,Starter,2,158.0
2025-10-01,10346,Starter,2,158.0
2025-11-01,10346,Starter,2,158.0
2025-12-01,10346,Starter,2,158.0
2026-01-01,10346,Starter,2,158.0
2026-02-01,10346,Starter,2,158.0
2026-03-01,10346,Starter,2,158.0
2026-04-01,10346,Starter,2,158.0
2026-05-01,10346,Starter,2,158.0
2026-06-01,10346,Starter,2,158.0
2026-07-01,10346,Starter,2,158.0
2026-08-01,10346,Starter,2,158.0
2026-08-01,10347,Pro,10,1990.0
2026-07-01,10348,Business,16,7984.0
2026-08-01,10348,Business,16,7984.0
2025-04-01,10349,Business,15,7485.0
2025-05-01,10349,Business,15,7485.0
2025-06-01,10349,Business,15,7485.0
2025-07-01,10349,Business,16,7984.0
2025-08-01,10349,Business,16,7984.0
2025-09-01,10349,Business,16,7984.0
2025-10-01,10349,Business,16,7984.0
2025-11-01,10349,Business,17,8483.0
2025-12-01,10349,Business,17,8483.0
2026-01-01,10349,Business,17,8483.0
2026-02-01,10349,Business,17,8483.0
2026-03-01,10349,Business,17,8483.0
2026-04-01,10349,Business,18,8982.0
2026-05-01,10349,Business,18,8982.0
2026-06-01,10349,Business,18,8982.0
2026-07-01,10349,Business,18,8982.0
2026-08-01,10349,Business,18,8982.0
2025-04-01,10350,Starter,5,395.0
2025-05-01,10350,Starter,5,395.0
2025-06-01,10350,Starter,5,395.0
2025-07-01,10350,Starter,5,395.0
2025-08-01,10350,Starter,5,395.0
2025-09-01,10350,Starter,5,395.0
2025-10-01,10350,Starter,5,395.0
2025-11-01,10350,Starter,6,474.0
2025-12-01,10350,Starter,6,474.0
2026-01-01,10350,Starter,6,474.0
2026-02-01,10350,Starter,6,474.0
2026-03-01,10350,Starter,6,474.0
2026-04-01,10350,Starter,6,474.0
2026-05-01,10350,Starter,6,474.0
2026-06-01,10350,Starter,6,474.0
2026-07-01,10350,Starter,6,474.0
2026-08-01,10350,Starter,6,474.0
2025-11-01,10351,Pro,6,1194.0
2025-12-01,10351,Pro,6,1194.0
2026-01-01,10351,Pro,6,1194.0
2026-02-01,10351,Pro,6,1194.0
2026-03-01,10351,Pro,6,1194.0
2026-04-01,10351,Pro,6,1194.0
2026-05-01,10351,Pro,7,1393.0
2026-06-01,10351,Pro,7,1393.0
2026-07-01,10351,Pro,7,1393.0
2026-08-01,10351,Pro,7,1393.0
2025-01-01,10352,Starter,2,158.0
2025-02-01,10352,Starter,2,158.0
2025-03-01,10352,Starter,2,158.0
2025-04-01,10352,Starter,2,158.0
2025-05-01,10352,Starter,2,158.0
2025-06-01,10352,Starter,2,158.0
2025-07-01,10352,Starter,2,158.0
2025-08-01,10352,Starter,2,158.0
2025-09-01,10352,Starter,2,158.0
2025-10-01,10352,Starter,2,158.0
2025-11-01,10352,Starter,2,158.0
2025-12-01,10352,Starter,2,158.0
2026-01-01,10352,Starter,2,158.0
2026-02-01,10352,Starter,2,158.0
2026-03-01,10352,Starter,2,158.0
2026-04-01,10352,Starter,2,158.0
2026-05-01,10352,Starter,2,158.0
2026-06-01,10352,Starter,2,158.0
2026-07-01,10352,Starter,2,158.0
2026-08-01,10352,Starter,2,158.0
2025-06-01,10353,Starter,3,237.0
2025-07-01,10353,Starter,3,237.0
2025-08-01,10353,Starter,3,237.0
2025-09-01,10353,Starter,3,237.0
2025-10-01,10353,Starter,3,237.0
2025-11-01,10353,Starter,3,237.0
2025-12-01,10353,Starter,3,237.0
2026-01-01,10353,Starter,3,237.0
2026-02-01,10353,Starter,3,237.0
2026-03-01,10353,Starter,3,237.0
2026-04-01,10353,Starter,3,237.0
2026-05-01,10353,Starter,3,237.0
2026-06-01,10353,Starter,4,316.0
2026-07-01,10353,Starter,4,316.0
2026-08-01,10353,Starter,4,316.0
2025-09-01,10354,Starter,3,237.0
2025-10-01,10354,Starter,3,237.0
2025-11-01,10354,Starter,3,237.0
2025-12-01,10354,Starter,3,237.0
2026-01-01,10354,Starter,3,237.0
2026-02-01,10354,Starter,3,237.0
2026-03-01,10354,Starter,3,237.0
2026-04-01,10354,Starter,3,237.0
2026-05-01,10354,Starter,3,237.0
2026-06-01,10354,Starter,3,237.0
2026-07-01,10354,Starter,3,237.0
2026-08-01,10354,Starter,3,237.0
2026-08-01,10355,Enterprise,54,70146.0
2026-08-01,10356,Business,25,12475.0
2025-04-01,10357,Business,19,9481.0
2025-05-01,10357,Business,19,9481.0
2025-06-01,10357,Business,20,9980.0
2025-07-01,10357,Business,20,9980.0
2025-08-01,10357,Business,20,9980.0
2025-09-01,10357,Business,20,9980.0
2025-10-01,10357,Business,21,10479.000000000002
2025-11-01,10357,Business,21,10479.000000000002
2025-12-01,10357,Business,21,10479.000000000002
2026-01-01,10357,Business,22,10978.0
2026-02-01,10357,Business,22,10978.0
2026-03-01,10357,Business,22,10978.0
2026-06-01,10358,Pro,9,1791.0
2026-07-01,10358,Pro,9,1791.0
2026-08-01,10358,Pro,9,1791.0
2025-02-01,10359,Pro,7,1393.0
2025-03-01,10359,Pro,7,1393.0
2025-04-01,10359,Pro,7,1393.0
2025-05-01,10359,Pro,7,1393.0
2025-06-01,10359,Pro,7,1393.0
2025-07-01,10359,Pro,8,1592.0
2025-08-01,10359,Pro,8,1592.0
2025-09-01,10359,Pro,8,1592.0
2025-10-01,10359,Pro,8,1592.0
2025-11-01,10359,Pro,8,1592.0
2025-12-01,10359,Pro,8,1592.0
2026-01-01,10359,Pro,8,1592.0
2026-02-01,10359,Pro,8,1592.0
2026-03-01,10359,Pro,8,1592.0
2026-04-01,10359,Pro,8,1592.0
2026-05-01,10359,Pro,8,1592.0
2026-06-01,10359,Pro,8,1592.0
2026-07-01,10359,Pro,8,1592.0
2026-08-01,10359,Pro,8,1592.0
2026-03-01,10360,Pro,8,1592.0
2026-04-01,10360,Pro,8,1592.0
2026-05-01,10360,Pro,8,1592.0
2026-06-01,10360,Pro,8,1592.0
2026-07-01,10360,Pro,8,1592.0
2026-08-01,10360,Pro,9,1791.0
2026-05-01,10361,Pro,8,1592.0
2026-06-01,10361,Pro,8,1592.0
2026-07-01,10361,Pro,8,1592.0
2026-08-01,10361,Pro,8,1592.0
2026-06-01,10362,Pro,9,1791.0
2026-07-01,10362,Pro,9,1791.0
2026-08-01,10362,Pro,9,1791.0
2025-05-01,10363,Starter,4,316.0
2025-06-01,10363,Starter,4,316.0
2025-07-01,10363,Starter,4,316.0
2025-08-01,10363,Starter,4,316.0
2025-09-01,10363,Starter,4,316.0
2025-10-01,10363,Starter,4,316.0
2025-11-01,10363,Starter,4,316.0
2025-12-01,10363,Starter,4,316.0
2026-01-01,10363,Starter,4,316.0
2026-02-01,10363,Starter,5,395.0
2026-03-01,10363,Starter,5,395.0
2026-04-01,10363,Starter,5,395.0
2026-05-01,10363,Starter,5,395.0
2026-06-01,10363,Starter,5,395.0
2026-07-01,10363,Starter,5,395.0
2026-08-01,10363,Starter,5,395.0
2026-06-01,10364,Starter,4,316.0
2026-07-01,10364,Starter,4,316.0
2026-08-01,10364,Starter,4,316.0
2025-03-01,10365,Enterprise,46,59754.0
2025-04-01,10365,Enterprise,47,61053.00000000001
2025-05-01,10365,Enterprise,47,61053.00000000001
2025-06-01,10365,Enterprise,48,62352.0
2025-07-01,10365,Enterprise,49,63651.00000000001
2025-08-01,10365,Enterprise,49,63651.00000000001
2025-09-01,10365,Enterprise,50,64950.0
2025-10-01,10365,Enterprise,51,66249.0
2025-11-01,10365,Enterprise,52,67548.0
2025-12-01,10365,Enterprise,52,67548.0
2026-01-01,10365,Enterprise,53,68847.0
2026-02-01,10365,Enterprise,54,70146.0
2026-03-01,10365,Enterprise,54,70146.0
2026-04-01,10365,Enterprise,54,70146.0
2026-05-01,10365,Enterprise,54,70146.0
2026-06-01,10365,Enterprise,54,70146.0
2026-07-01,10365,Enterprise,54,70146.0
2026-08-01,10365,Enterprise,54,70146.0
2025-11-01,10366,Pro,6,1194.0
2025-12-01,10366,Pro,6,1194.0
2026-01-01,10366,Pro,6,1194.0
2026-02-01,10366,Pro,6,1194.0
2026-03-01,10366,Pro,6,1194.0
2026-04-01,10366,Pro,6,1194.0
2026-05-01,10366,Pro,7,1393.0
2026-06-01,10366,Pro,7,1393.0
2026-07-01,10366,Pro,7,1393.0
2026-08-01,10366,Pro,7,1393.0
2025-10-01,10367,Enterprise,46,59754.0
2025-11-01,10367,Enterprise,47,61053.00000000001
2025-12-01,10367,Enterprise,47,61053.00000000001
2026-01-01,10367,Enterprise,48,62352.0
2026-02-01,10367,Enterprise,49,63651.00000000001
2026-03-01,10367,Enterprise,49,63651.00000000001
2026-04-01,10367,Enterprise,50,64950.0
2026-05-01,10367,Enterprise,51,66249.0
2026-06-01,10367,Enterprise,52,67548.0
2026-07-01,10367,Enterprise,52,67548.0
2026-08-01,10367,Enterprise,53,68847.0
2025-07-01,10368,Starter,3,237.0
2025-08-01,10368,Starter,3,237.0
2025-09-01,10368,Starter,3,237.0
2025-10-01,10368,Starter,3,237.0
2025-11-01,10368,Starter,3,237.0
2025-12-01,10368,Starter,3,237.0
2026-01-01,10368,Starter,3,237.0
2026-02-01,10368,Starter,3,237.0
2026-03-01,10368,Starter,3,237.0
2026-04-01,10368,Starter,3,237.0
2026-05-01,10368,Starter,3,237.0
2026-06-01,10368,Starter,3,237.0
2026-07-01,10368,Starter,4,316.0
2026-08-01,10368,Starter,4,316.0
2025-01-01,10369,Pro,9,1791.0
2025-02-01,10369,Pro,9,1791.0
2025-03-01,10369,Pro,9,1791.0
2025-04-01,10369,Pro,9,1791.0
2025-05-01,10369,Pro,10,1990.0
2025-06-01,10369,Pro,10,1990.0
2025-07-01,10369,Pro,10,1990.0
2025-08-01,10369,Pro,10,1990.0
2025-09-01,10369,Pro,10,1990.0
2025-10-01,10369,Pro,10,1990.0
2025-11-01,10369,Pro,10,1990.0
2025-12-01,10369,Pro,10,1990.0
2026-01-01,10369,Pro,11,2189.0
2026-02-01,10369,Pro,11,2189.0
2026-03-01,10369,Pro,11,2189.0
2026-04-01,10369,Pro,11,2189.0
2026-05-01,10369,Pro,11,2189.0
2026-06-01,10369,Pro,11,2189.0
2026-07-01,10369,Pro,11,2189.0
2026-08-01,10369,Pro,11,2189.0
2026-04-01,10370,Starter,6,474.0
2026-05-01,10370,Starter,6,474.0
2026-06-01,10370,Starter,6,474.0
2026-07-01,10370,Starter,6,474.0
2026-08-01,10370,Starter,6,474.0
2025-07-01,10371,Starter,2,158.0
2025-08-01,10371,Starter,2,158.0
2025-09-01,10371,Starter,2,158.0
2025-10-01,10371,Starter,2,158.0
2025-11-01,10371,Starter,2,158.0
2025-12-01,10371,Starter,2,158.0
2026-01-01,10371,Starter,2,158.0
2026-02-01,10371,Starter,2,158.0
2026-03-01,10371,Starter,2,158.0
2026-04-01,10371,Starter,2,158.0
2026-05-01,10371,Starter,2,158.0
2026-06-01,10371,Starter,2,158.0
2026-07-01,10371,Starter,2,158.0
2026-08-01,10371,Starter,2,158.0
2026-02-01,10372,Starter,3,237.0
2026-03-01,10372,Starter,3,237.0
2026-04-01,10372,Starter,3,237.0
2026-05-01,10372,Starter,3,237.0
2026-06-01,10372,Starter,3,237.0
2026-07-01,10372,Starter,3,237.0
2026-08-01,10372,Starter,3,237.0
2025-09-01,10373,Starter,4,316.0
2025-10-01,10373,Starter,4,316.0
2025-11-01,10373,Starter,4,316.0
2025-12-01,10373,Starter,4,316.0
2026-01-01,10373,Starter,4,316.0
2026-02-01,10373,Starter,4,316.0
2026-03-01,10373,Starter,4,316.0
2026-04-01,10373,Starter,4,316.0
2026-05-01,10373,Starter,4,316.0
2026-06-01,10373,Starter,5,395.0
2026-07-01,10373,Starter,5,395.0
2026-08-01,10373,Starter,5,395.0
2025-08-01,10374,Business,19,9481.0
2025-09-01,10374,Business,19,9481.0
2025-10-01,10374,Business,20,9980.0
2025-11-01,10374,Business,20,9980.0
2025-12-01,10374,Business,20,9980.0
2026-01-01,10374,Business,20,9980.0
2026-02-01,10374,Business,21,10479.000000000002
2026-03-01,10374,Business,21,10479.000000000002
2026-04-01,10374,Business,21,10479.000000000002
2026-05-01,10374,Business,22,10978.0
2026-06-01,10374,Business,22,10978.0
2026-07-01,10374,Business,22,10978.0
2026-08-01,10374,Business,22,10978.0
2026-06-01,10375,Starter,7,553.0
2026-07-01,10375,Starter,7,553.0
2026-08-01,10375,Starter,7,553.0
2025-02-01,10376,Pro,7,1393.0
2025-03-01,10376,Pro,7,1393.0
2025-04-01,10376,Pro,7,1393.0
2025-05-01,10376,Pro,7,1393.0
2025-06-01,10376,Pro,7,1393.0
2025-07-01,10376,Pro,8,1592.0
2025-08-01,10376,Pro,8,1592.0
2025-09-01,10376,Pro,8,1592.0
2025-10-01,10376,Pro,8,1592.0
2025-11-01,10376,Pro,8,1592.0
2025-12-01,10376,Pro,8,1592.0
2026-01-01,10376,Pro,8,1592.0
2026-02-01,10376,Pro,8,1592.0
2026-03-01,10376,Pro,8,1592.0
2026-04-01,10376,Pro,8,1592.0
2026-05-01,10376,Pro,8,1592.0
2026-06-01,10376,Pro,8,1592.0
2026-07-01,10376,Pro,8,1592.0
2026-08-01,10376,Pro,8,1592.0
2026-03-01,10377,Pro,9,1791.0
2026-04-01,10377,Pro,9,1791.0
2026-05-01,10377,Pro,9,1791.0
2026-06-01,10377,Pro,9,1791.0
2026-07-01,10377,Pro,10,1990.0
2026-08-01,10377,Pro,10,1990.0
2026-03-01,10378,Starter,2,158.0
2026-04-01,10378,Starter,2,158.0
2026-05-01,10378,Starter,2,158.0
2026-06-01,10378,Starter,2,158.0
2026-07-01,10378,Starter,2,158.0
2026-08-01,10378,Starter,2,158.0
2025-08-01,10379,Pro,7,1393.0
2025-09-01,10379,Pro,7,1393.0
2025-10-01,10379,Pro,7,1393.0
2025-11-01,10379,Pro,7,1393.0
2025-12-01,10379,Pro,7,1393.0
2026-01-01,10379,Pro,8,1592.0
2026-02-01,10379,Pro,8,1592.0
2026-03-01,10379,Pro,8,1592.0
2026-04-01,10379,Pro,8,1592.0
2026-05-01,10379,Pro,8,1592.0
2026-06-01,10379,Pro,8,1592.0
2026-07-01,10379,Pro,8,1592.0
2026-08-01,10379,Pro,8,1592.0
2025-06-01,10380,Starter,3,237.0
2025-07-01,10380,Starter,3,237.0
2025-08-01,10380,Starter,3,237.0
2025-09-01,10380,Starter,3,237.0
2025-10-01,10380,Starter,3,237.0
2025-11-01,10380,Starter,3,237.0
2025-12-01,10380,Starter,3,237.0
2026-01-01,10380,Starter,3,237.0
2026-02-01,10380,Starter,3,237.0
2026-03-01,10380,Starter,3,237.0
2026-04-01,10380,Starter,3,237.0
2026-05-01,10380,Starter,3,237.0
2026-06-01,10380,Starter,4,316.0
2026-07-01,10380,Starter,4,316.0
2026-08-01,10380,Starter,4,316.0
2025-01-01,10381,Enterprise,61,79239.0
2025-02-01,10381,Enterprise,62,80538.0
2025-03-01,10381,Enterprise,63,81837.0
2025-04-01,10381,Enterprise,64,83136.0
2025-05-01,10381,Enterprise,65,84435.0
