route,origin_city,dest_city,operating_profit,operating_margin_pct,load_factor,q1_to_q4_growth_pct,route_health_score,recommendation
MSP-DFW,Minneapolis,Dallas/Fort Worth,1516351.79,31.580111771075348,0.7488032196568524,14.724066865124799,32.975558142646676,CUT / RESTRUCTURE
ATL-PDX,Atlanta,Portland,1778318.7300000004,23.67233579525696,0.7937928766093413,18.792202828385783,32.77424003544024,CUT / RESTRUCTURE
BIL-ATL,Billings,Atlanta,1980304.96,27.32650717890991,0.769410402032581,2.5690741638390695,32.620961861501655,CUT / RESTRUCTURE
BOS-DFW,Boston,Dallas/Fort Worth,1726671.91,27.624439742466212,0.7873573794626426,-22.022389429253074,32.54465348307705,CUT / RESTRUCTURE
PDX-ORD,Portland,Chicago O'Hare,2794827.2200000007,37.22363288386333,0.7379094445595378,-49.69958693203154,32.498447750881084,CUT / RESTRUCTURE
OMA-DEN,Omaha,Denver,590051.8999999999,21.87564315453566,0.7587457240592931,128.0894137494728,32.44991892576578,CUT / RESTRUCTURE
SFO-ORD,San Francisco,Chicago O'Hare,2322759.749999999,26.466973190399013,0.7504430916236419,56.87374749498998,32.37047614582727,CUT / RESTRUCTURE
SFO-DEN,San Francisco,Denver,1445238.8099999996,26.97199492460108,0.7607703334842312,26.00958247775496,32.093360165653195,CUT / RESTRUCTURE
SEA-DTW,Seattle-Tacoma,Detroit,1790818.59,22.580463428737392,0.8025581842662051,-16.715542521994134,31.873901485445487,CUT / RESTRUCTURE
SFO-JFK,San Francisco,New York JFK,3285068.100000001,35.35186725262268,0.7435479829616637,43.05045105245573,31.673456944840535,CUT / RESTRUCTURE
LAS-LAX,Las Vegas,Los Angeles,455982.94000000006,39.57848241897528,0.7592745259686727,-31.169811320754715,31.409854183607834,CUT / RESTRUCTURE
ATL-LAS,Atlanta,Las Vegas,2579074.8200000003,32.359582894643054,0.722619926199262,-0.5127086287771354,31.34367181341828,CUT / RESTRUCTURE
LAS-DEN,Las Vegas,Denver,1044804.4,29.17882163014816,0.7711313394018205,-44.890085240017946,31.30115442699197,CUT / RESTRUCTURE
FAR-DEN,Fargo,Denver,940696.19,27.052099108755822,0.7753857877690988,-22.778073443320913,31.20366763035055,CUT / RESTRUCTURE
MSP-ATL,Minneapolis,Atlanta,945900.96,20.7786179815816,0.8011777054313213,9.963142133149045,31.045553226410394,CUT / RESTRUCTURE
DTW-DFW,Detroit,Dallas/Fort Worth,1262621.17,25.7129711518762,0.7710874836784182,-2.109795479009688,30.84852587577627,CUT / RESTRUCTURE
DFW-OMA,Dallas/Fort Worth,Omaha,1128715.79,33.20855365173397,0.7424295161851723,-46.28864688947302,30.075849355703326,CUT / RESTRUCTURE
DEN-MCI,Denver,Kansas City,921525.5600000004,27.32116410392363,0.7521643215987246,3.9550613321105126,29.945299096647748,CUT / RESTRUCTURE
LAX-ORD,Los Angeles,Chicago O'Hare,1944998.71,27.49858361700203,0.771678158880784,-42.605274661226865,29.93174560734933,CUT / RESTRUCTURE
SEA-IAH,Seattle-Tacoma,Houston,1437846.8499999996,22.360216994216422,0.7809299082962406,2.260008609556608,29.874162102259312,CUT / RESTRUCTURE
PDX-DFW,Portland,Dallas/Fort Worth,1850209.6899999997,28.80784295785137,0.7354573980207579,-2.000421141292904,28.55006411823094,CUT / RESTRUCTURE
LAS-SEA,Las Vegas,Seattle-Tacoma,1102613.7599999998,25.18144275159274,0.7318547237584812,23.0575237180257,28.43122621175428,CUT / RESTRUCTURE
SEA-OMA,Seattle-Tacoma,Omaha,651933.2600000002,13.963222136710868,0.7585725880085219,134.77508650519033,27.78988948521317,CUT / RESTRUCTURE
SEA-LAX,Seattle-Tacoma,Los Angeles,1115588.2999999998,22.931261599424783,0.7478789047435404,11.4349376114082,27.444387894962595,CUT / RESTRUCTURE
ATL-MCI,Atlanta,Kansas City,715677.1499999999,24.24715523797133,0.7273927578166699,24.557663611170327,26.750174809222827,CUT / RESTRUCTURE
DEN-MSP,Denver,Minneapolis,1017657.02,26.298473283436984,0.7362485391507596,-1.9461601211979955,26.657689479293488,CUT / RESTRUCTURE
ATL-LAX,Atlanta,Los Angeles,1873727.17,26.81093472430782,0.7272875969716796,-22.388059701492537,26.150869619110306,CUT / RESTRUCTURE
OMA-SEA,Omaha,Seattle-Tacoma,1944807.89,31.644991530020015,0.6756548848131503,5.499376644964676,24.9494828685711,CUT / RESTRUCTURE
DFW-BOS,Dallas/Fort Worth,Boston,1434553.6400000006,22.49088774090723,0.7486792452830189,-18.895038353238178,24.6922754229903,CUT / RESTRUCTURE
DEN-BOS,Denver,Boston,1070445.7400000002,17.344365915951446,0.7944584962060244,-49.092009685230025,24.16355426595469,CUT / RESTRUCTURE
JFK-MIA,New York JFK,Miami,580973.21,22.07480818092423,0.7944746376811594,-43.838292756236854,23.367961642584547,CUT / RESTRUCTURE
SLC-DFW,Salt Lake City,Dallas/Fort Worth,1039337.5200000004,22.047708126425665,0.7254594126763682,-21.362647257447286,22.559105901057343,CUT / RESTRUCTURE
GEG-DEN,Spokane,Denver,421642.0900000003,13.367207685156515,0.7959301866427988,-49.9535747446611,22.00703534816098,CUT / RESTRUCTURE
SFO-SEA,San Francisco,Seattle-Tacoma,578678.9299999997,16.29668447751394,0.7299496558101305,-15.558498896247242,19.52170164307697,CUT / RESTRUCTURE
ORD-JFK,Chicago O'Hare,New York JFK,477607.3700000001,12.173357673080035,0.7280232458764209,-11.631960370608201,16.865153815673622,CUT / RESTRUCTURE
SEA-LAS,Seattle-Tacoma,Las Vegas,425455.3599999999,12.370712310830324,0.6932913538387019,-36.365607719830855,11.680147049581473,CUT / RESTRUCTURE
